Date,Open,High,Low,Close,Adj Close,Volume
1978-08-04,0.000000,7.875000,7.500000,7.500000,3.491858,3400
1978-08-07,0.000000,7.750000,7.375000,7.375000,3.433661,5800
1978-08-08,0.000000,7.750000,7.375000,7.375000,3.433661,1800
1978-08-09,0.000000,7.875000,7.500000,7.500000,3.491858,6400
1978-08-10,0.000000,8.000000,7.625000,7.625000,3.550057,9200
1978-08-11,0.000000,8.000000,7.625000,7.625000,3.550057,600
1978-08-14,0.000000,8.250000,7.875000,7.875000,3.666451,7600
1978-08-15,0.000000,8.250000,7.875000,7.875000,3.666451,2600
1978-08-16,0.000000,8.375000,8.000000,8.000000,3.724650,3200
1978-08-17,0.000000,8.625000,8.250000,8.250000,3.841043,11400
1978-08-18,0.000000,8.625000,8.250000,8.250000,3.841043,1200
1978-08-21,0.000000,8.500000,8.125000,8.125000,3.782846,1600
1978-08-22,0.000000,8.500000,8.125000,8.125000,3.782846,1200
1978-08-23,0.000000,8.625000,8.250000,8.250000,3.841043,2400
1978-08-24,0.000000,8.625000,8.250000,8.250000,3.841043,1200
1978-08-25,0.000000,8.625000,8.250000,8.250000,3.841043,1800
1978-08-28,0.000000,8.375000,8.000000,8.000000,3.724650,2600
1978-08-29,0.000000,8.375000,8.000000,8.000000,3.724650,2600
1978-08-30,0.000000,8.375000,8.000000,8.000000,3.724650,600
1978-08-31,0.000000,8.250000,7.875000,7.875000,3.666451,2000
1978-09-01,0.000000,8.250000,7.875000,7.875000,3.666451,3000
1978-09-05,0.000000,8.250000,7.875000,7.875000,3.666451,7800
1978-09-06,0.000000,8.125000,7.750000,7.750000,3.608254,6800
1978-09-07,0.000000,8.125000,7.750000,7.750000,3.608254,1400
1978-09-08,0.000000,8.250000,7.875000,7.875000,3.666451,6400
1978-09-11,0.000000,8.250000,7.875000,7.875000,3.666451,4600
1978-09-12,0.000000,8.125000,7.750000,7.750000,3.608254,2400
1978-09-13,0.000000,8.125000,7.750000,7.750000,3.608254,5200
1978-09-14,0.000000,8.000000,7.625000,7.625000,3.550057,13800
1978-09-15,0.000000,7.875000,7.500000,7.500000,3.491858,3000
1978-09-18,7.500000,7.500000,7.500000,7.500000,3.491858,0
1978-09-19,0.000000,7.875000,7.500000,7.500000,3.491858,200
1978-09-20,0.000000,7.750000,7.375000,7.375000,3.433661,1000
1978-09-21,0.000000,7.750000,7.375000,7.375000,3.433661,4800
1978-09-22,7.375000,7.375000,7.375000,7.375000,3.433661,0
1978-09-25,0.000000,7.500000,7.125000,7.125000,3.317266,4800
1978-09-26,0.000000,7.500000,7.125000,7.125000,3.317266,3200
1978-09-27,0.000000,7.375000,7.000000,7.000000,3.259068,1800
1978-09-28,0.000000,7.375000,7.000000,7.000000,3.259068,3200
1978-09-29,0.000000,7.500000,7.125000,7.125000,3.317266,3000
1978-10-02,0.000000,7.625000,7.250000,7.250000,3.375462,2000
1978-10-03,0.000000,7.625000,7.250000,7.250000,3.375462,8600
1978-10-04,0.000000,7.750000,7.375000,7.375000,3.433661,12600
1978-10-05,0.000000,7.750000,7.375000,7.375000,3.433661,2400
1978-10-06,0.000000,7.750000,7.375000,7.375000,3.433661,8800
1978-10-09,0.000000,7.750000,7.375000,7.375000,3.433661,600
1978-10-10,0.000000,7.750000,7.375000,7.375000,3.433661,6800
1978-10-11,0.000000,7.625000,7.250000,7.250000,3.375462,2600
1978-10-12,0.000000,7.625000,7.250000,7.250000,3.375462,400
1978-10-13,0.000000,7.625000,7.250000,7.250000,3.375462,3400
1978-10-16,0.000000,7.625000,7.250000,7.250000,3.375462,1600
1978-10-17,0.000000,7.375000,7.000000,7.000000,3.259068,4000
1978-10-18,0.000000,7.250000,6.875000,6.875000,3.200870,800
1978-10-19,0.000000,6.875000,6.500000,6.500000,3.026278,6400
1978-10-20,6.500000,6.500000,6.500000,6.500000,3.026278,0
1978-10-23,0.000000,6.875000,6.500000,6.500000,3.026278,600
1978-10-24,0.000000,6.375000,6.000000,6.000000,2.793487,7800
1978-10-25,0.000000,6.375000,6.000000,6.000000,2.793487,2200
1978-10-26,0.000000,6.250000,5.875000,5.875000,2.735288,5800
1978-10-27,0.000000,6.250000,5.875000,5.875000,2.735288,1200
1978-10-30,0.000000,5.875000,5.500000,5.500000,2.560696,8400
1978-10-31,0.000000,5.875000,5.500000,5.500000,2.560696,5600
1978-11-01,0.000000,6.500000,6.125000,6.125000,2.851685,5600
1978-11-02,0.000000,6.625000,6.250000,6.250000,2.909882,10200
1978-11-03,0.000000,6.875000,6.500000,6.500000,3.026278,6400
1978-11-06,0.000000,6.875000,6.500000,6.500000,3.026278,2600
1978-11-07,0.000000,6.500000,6.125000,6.125000,2.851685,2600
1978-11-08,0.000000,6.625000,6.250000,6.250000,2.909882,7800
1978-11-09,0.000000,6.625000,6.250000,6.250000,2.909882,2000
1978-11-10,0.000000,6.625000,6.250000,6.250000,2.909882,2600
1978-11-13,6.250000,6.250000,6.250000,6.250000,2.909882,0
1978-11-14,0.000000,6.500000,6.125000,6.125000,2.851685,5800
1978-11-15,0.000000,6.500000,6.125000,6.125000,2.851685,2600
1978-11-16,0.000000,6.500000,6.125000,6.125000,2.851685,5400
1978-11-17,0.000000,6.500000,6.125000,6.125000,2.851685,3400
1978-11-20,0.000000,6.750000,6.375000,6.375000,2.968078,5000
1978-11-21,0.000000,6.750000,6.375000,6.375000,2.968078,2600
1978-11-22,0.000000,6.625000,6.250000,6.250000,2.909882,2200
1978-11-24,6.250000,6.250000,6.250000,6.250000,2.909882,0
1978-11-27,0.000000,6.375000,6.000000,6.000000,2.793487,5000
1978-11-28,0.000000,6.250000,5.875000,5.875000,2.735288,1600
1978-11-29,0.000000,6.250000,5.875000,5.875000,2.735288,2600
1978-11-30,0.000000,6.250000,5.875000,5.875000,2.735288,1400
1978-12-01,0.000000,6.250000,5.875000,5.875000,2.735288,5600
1978-12-04,0.000000,6.250000,5.875000,5.875000,2.735288,11600
1978-12-05,0.000000,6.250000,5.875000,5.875000,2.735288,15800
1978-12-06,0.000000,6.500000,6.125000,6.125000,2.851685,25200
1978-12-07,0.000000,7.375000,7.000000,7.000000,3.259068,29800
1978-12-08,0.000000,7.375000,7.000000,7.000000,3.259068,10600
1978-12-11,0.000000,7.375000,7.000000,7.000000,3.259068,3000
1978-12-12,0.000000,7.250000,6.875000,6.875000,3.200870,11600
1978-12-13,0.000000,7.625000,7.250000,7.250000,3.375462,14600
1978-12-14,0.000000,8.375000,8.000000,8.000000,3.724650,19200
1978-12-15,0.000000,8.250000,7.875000,7.875000,3.666451,10400
1978-12-18,0.000000,7.625000,7.250000,7.250000,3.375462,16400
1978-12-19,0.000000,7.375000,7.000000,7.000000,3.259068,8400
1978-12-20,7.000000,7.000000,7.000000,7.000000,3.259068,0
1978-12-21,0.000000,7.625000,7.250000,7.250000,3.375462,2400
1978-12-22,0.000000,7.625000,7.250000,7.250000,3.375462,7200
1978-12-26,0.000000,7.625000,7.250000,7.250000,3.375462,400
1978-12-27,0.000000,7.625000,7.250000,7.250000,3.375462,600
1978-12-28,0.000000,7.625000,7.250000,7.250000,3.375462,3000
1978-12-29,0.000000,7.625000,7.250000,7.250000,3.375462,600
1979-01-02,0.000000,7.625000,7.250000,7.250000,3.375462,3000
1979-01-03,0.000000,7.750000,7.375000,7.375000,3.433661,13600
1979-01-04,0.000000,7.750000,7.375000,7.375000,3.433661,800
1979-01-05,0.000000,8.750000,8.375000,8.375000,3.899241,15600
1979-01-08,0.000000,9.000000,8.625000,8.625000,4.015641,11200
1979-01-09,0.000000,9.750000,9.375000,9.375000,4.364824,44400
1979-01-10,0.000000,10.375000,10.000000,10.000000,4.655813,32600
1979-01-11,0.000000,10.250000,9.875000,9.875000,4.597612,15800
1979-01-12,0.000000,9.875000,9.500000,9.500000,4.423023,22800
1979-01-15,0.000000,9.750000,9.375000,9.375000,4.364824,16600
1979-01-16,0.000000,9.500000,9.125000,9.125000,4.248428,13000
1979-01-17,0.000000,9.625000,9.250000,9.250000,4.306626,19600
1979-01-18,0.000000,9.750000,9.375000,9.375000,4.364824,17600
1979-01-19,0.000000,9.750000,9.375000,9.375000,4.364824,25600
1979-01-22,0.000000,9.875000,9.500000,9.500000,4.423023,14600
1979-01-23,0.000000,10.250000,9.875000,9.875000,4.597612,30600
1979-01-24,0.000000,10.125000,9.750000,9.750000,4.539416,16000
1979-01-25,0.000000,10.125000,9.750000,9.750000,4.539416,9600
1979-01-26,0.000000,10.125000,9.750000,9.750000,4.539416,7400
1979-01-29,0.000000,10.125000,9.750000,9.750000,4.539416,8200
1979-01-30,0.000000,9.875000,9.500000,9.500000,4.423023,9400
1979-01-31,0.000000,9.500000,9.125000,9.125000,4.248428,6800
1979-02-01,0.000000,9.500000,9.125000,9.125000,4.248428,4000
1979-02-02,0.000000,9.375000,9.000000,9.000000,4.190231,3400
1979-02-05,0.000000,9.375000,9.000000,9.000000,4.190231,1400
1979-02-06,0.000000,9.375000,9.000000,9.000000,4.190231,1200
1979-02-07,0.000000,9.125000,8.750000,8.750000,4.073836,11200
1979-02-08,0.000000,9.000000,8.625000,8.625000,4.015641,7800
1979-02-09,0.000000,9.000000,8.625000,8.625000,4.015641,7000
1979-02-12,0.000000,9.000000,8.625000,8.625000,4.015641,6800
1979-02-13,0.000000,9.125000,8.750000,8.750000,4.073836,14200
1979-02-14,0.000000,9.125000,8.750000,8.750000,4.073836,12200
1979-02-15,0.000000,9.625000,9.250000,9.250000,4.306626,26000
1979-02-16,0.000000,11.500000,11.000000,11.000000,5.121392,60800
1979-02-20,0.000000,11.125000,10.625000,10.625000,4.946797,22000
1979-02-21,0.000000,11.250000,10.750000,10.750000,5.004998,24200
1979-02-22,0.000000,11.500000,11.000000,11.000000,5.121392,15600
1979-02-23,0.000000,12.375000,11.875000,11.875000,5.528776,63600
1979-02-26,0.000000,12.750000,12.250000,12.250000,5.703369,60200
1979-02-27,0.000000,12.000000,11.500000,11.500000,5.354182,31000
1979-02-28,0.000000,12.000000,11.500000,11.500000,5.354182,13400
1979-03-01,0.000000,11.875000,11.375000,11.375000,5.295986,19200
1979-03-02,0.000000,12.875000,12.375000,12.375000,5.761568,40000
1979-03-05,0.000000,12.250000,11.750000,11.750000,5.470576,22000
1979-03-06,0.000000,12.000000,11.500000,11.500000,5.354182,31600
1979-03-07,0.000000,12.000000,11.500000,11.500000,5.354182,28600
1979-03-08,0.000000,12.000000,11.500000,11.500000,5.354182,36000
1979-03-09,0.000000,12.375000,11.875000,11.875000,5.528776,25600
1979-03-12,0.000000,12.125000,11.625000,11.625000,5.412381,9400
1979-03-13,0.000000,12.125000,11.625000,11.625000,5.412381,23800
1979-03-14,0.000000,12.250000,11.750000,11.750000,5.470576,13400
1979-03-15,0.000000,12.750000,12.250000,12.250000,5.703369,23800
1979-03-16,0.000000,12.625000,12.125000,12.125000,5.645171,14800
1979-03-19,0.000000,12.625000,12.125000,12.125000,5.645171,4800
1979-03-20,0.000000,12.500000,12.000000,12.000000,5.586974,10600
1979-03-21,0.000000,12.500000,12.000000,12.000000,5.586974,1800
1979-03-22,0.000000,12.000000,11.500000,11.500000,5.354182,15600
1979-03-23,0.000000,11.500000,11.000000,11.000000,5.121392,10600
1979-03-26,0.000000,11.000000,10.500000,10.500000,4.888601,20800
1979-03-27,0.000000,11.250000,10.750000,10.750000,5.004998,38000
1979-03-28,0.000000,11.125000,10.625000,10.625000,4.946797,15200
1979-03-29,0.000000,11.125000,10.625000,10.625000,4.946797,16600
1979-03-30,0.000000,11.125000,10.625000,10.625000,4.946797,400
1979-04-02,0.000000,11.000000,10.500000,10.500000,4.888601,1200
1979-04-03,0.000000,11.125000,10.625000,10.625000,4.946797,2800
1979-04-04,0.000000,11.000000,10.500000,10.500000,4.888601,10000
1979-04-05,0.000000,11.000000,10.500000,10.500000,4.888601,1200
1979-04-06,0.000000,10.875000,10.375000,10.375000,4.830404,3800
1979-04-09,0.000000,11.000000,10.500000,10.500000,4.888601,10000
1979-04-10,0.000000,11.000000,10.500000,10.500000,4.888601,3200
1979-04-11,0.000000,10.875000,10.375000,10.375000,4.830404,1000
1979-04-12,0.000000,10.750000,10.250000,10.250000,4.772207,4200
1979-04-16,0.000000,10.500000,10.000000,10.000000,4.655813,4600
1979-04-17,0.000000,10.000000,9.500000,9.500000,4.423023,9600
1979-04-18,0.000000,9.875000,9.500000,9.500000,4.423023,6400
1979-04-19,0.000000,10.375000,10.000000,10.000000,4.655813,13200
1979-04-20,0.000000,10.375000,10.000000,10.000000,4.655813,8600
1979-04-23,0.000000,10.375000,10.000000,10.000000,4.655813,5000
1979-04-24,0.000000,10.500000,10.125000,10.125000,4.714010,3200
1979-04-25,0.000000,10.375000,10.000000,10.000000,4.655813,5200
1979-04-26,0.000000,10.250000,9.875000,9.875000,4.597612,600
1979-04-27,0.000000,10.250000,9.875000,9.875000,4.597612,800
1979-04-30,0.000000,10.250000,9.875000,9.875000,4.597612,5000
1979-05-01,0.000000,10.000000,9.625000,9.625000,4.481221,3200
1979-05-02,0.000000,10.000000,9.625000,9.625000,4.481221,2600
1979-05-03,0.000000,10.000000,9.625000,9.625000,4.481221,7200
1979-05-04,0.000000,10.000000,9.625000,9.625000,4.481221,2200
1979-05-07,0.000000,9.750000,9.375000,9.375000,4.364824,3800
1979-05-08,0.000000,9.250000,8.750000,8.750000,4.073836,10800
1979-05-09,0.000000,9.125000,8.625000,8.625000,4.015641,3800
1979-05-10,0.000000,9.000000,8.500000,8.500000,3.957439,2200
1979-05-11,0.000000,9.000000,8.500000,8.500000,3.957439,400
1979-05-14,0.000000,9.000000,8.500000,8.500000,3.957439,3600
1979-05-15,0.000000,9.000000,8.500000,8.500000,3.957439,400
1979-05-16,0.000000,9.375000,8.875000,8.875000,4.132033,12400
1979-05-17,0.000000,9.625000,9.125000,9.125000,4.248428,7200
1979-05-18,0.000000,9.625000,9.125000,9.125000,4.248428,3600
1979-05-21,0.000000,9.500000,9.000000,9.000000,4.190231,7400
1979-05-22,0.000000,9.500000,9.000000,9.000000,4.190231,3400
1979-05-23,0.000000,9.375000,8.875000,8.875000,4.132033,800
1979-05-24,0.000000,9.375000,8.875000,8.875000,4.132033,4400
1979-05-25,0.000000,9.375000,8.875000,8.875000,4.132033,200
1979-05-29,0.000000,9.250000,8.750000,8.750000,4.073836,7000
1979-05-30,0.000000,9.250000,8.750000,8.750000,4.073836,2800
1979-05-31,8.750000,8.750000,8.750000,8.750000,4.073836,0
1979-06-01,0.000000,9.250000,8.750000,8.750000,4.073836,3600
1979-06-04,0.000000,9.250000,8.750000,8.750000,4.073836,600
1979-06-05,0.000000,9.250000,8.750000,8.750000,4.073836,3000
1979-06-06,0.000000,9.250000,8.750000,8.750000,4.073836,3000
1979-06-07,0.000000,9.250000,8.750000,8.750000,4.073836,3400
1979-06-08,0.000000,9.250000,8.750000,8.750000,4.073836,4800
1979-06-11,0.000000,9.125000,8.625000,8.625000,4.015641,2600
1979-06-12,0.000000,9.125000,8.625000,8.625000,4.015641,1400
1979-06-13,0.000000,9.125000,8.625000,8.625000,4.015641,2000
1979-06-14,0.000000,8.875000,8.375000,8.375000,3.899241,4800
1979-06-15,0.000000,8.875000,8.375000,8.375000,3.899241,1200
1979-06-18,0.000000,8.875000,8.375000,8.375000,3.899241,3800
1979-06-19,0.000000,8.875000,8.375000,8.375000,3.899241,200
1979-06-20,0.000000,8.375000,7.875000,7.875000,3.666451,8600
1979-06-21,0.000000,8.375000,7.875000,7.875000,3.666451,2000
1979-06-22,0.000000,8.625000,8.125000,8.125000,3.782846,9800
1979-06-25,0.000000,8.625000,8.125000,8.125000,3.782846,2200
1979-06-26,0.000000,8.625000,8.125000,8.125000,3.782846,5200
1979-06-27,0.000000,8.625000,8.125000,8.125000,3.782846,3400
1979-06-28,0.000000,8.625000,8.125000,8.125000,3.782846,3000
1979-06-29,8.125000,8.125000,8.125000,8.125000,3.782846,0
1979-07-02,0.000000,8.625000,8.125000,8.125000,3.782846,6200
1979-07-03,0.000000,8.625000,8.125000,8.125000,3.782846,7000
1979-07-05,0.000000,8.625000,8.125000,8.125000,3.782846,2200
1979-07-06,0.000000,8.625000,8.125000,8.125000,3.782846,400
1979-07-09,0.000000,8.625000,8.125000,8.125000,3.782846,1800
1979-07-10,0.000000,8.625000,8.125000,8.125000,3.782846,7600
1979-07-11,0.000000,8.625000,8.125000,8.125000,3.782846,3600
1979-07-12,0.000000,8.625000,8.125000,8.125000,3.782846,3800
1979-07-13,0.000000,8.625000,8.125000,8.125000,3.782846,1000
1979-07-16,0.000000,8.625000,8.125000,8.125000,3.782846,800
1979-07-17,0.000000,8.625000,8.125000,8.125000,3.782846,4600
1979-07-18,0.000000,8.500000,8.000000,8.000000,3.724650,5200
1979-07-19,0.000000,8.500000,8.000000,8.000000,3.724650,400
1979-07-20,0.000000,8.500000,8.000000,8.000000,3.724650,2600
1979-07-23,0.000000,8.250000,7.750000,7.750000,3.608254,12600
1979-07-24,0.000000,8.125000,7.625000,7.625000,3.550057,7200
1979-07-25,0.000000,8.125000,7.625000,7.625000,3.550057,5000
1979-07-26,0.000000,8.125000,7.625000,7.625000,3.550057,5400
1979-07-27,0.000000,8.125000,7.625000,7.625000,3.550057,1600
1979-07-30,0.000000,8.250000,7.750000,7.750000,3.608254,3600
1979-07-31,0.000000,8.375000,7.875000,7.875000,3.666451,8000
1979-08-01,0.000000,8.625000,8.125000,8.125000,3.782846,3800
1979-08-02,0.000000,8.625000,8.125000,8.125000,3.782846,6000
1979-08-03,0.000000,8.500000,8.000000,8.000000,3.724650,4000
1979-08-06,0.000000,8.500000,8.000000,8.000000,3.724650,2600
1979-08-07,0.000000,8.625000,8.125000,8.125000,3.782846,5200
1979-08-08,0.000000,8.500000,8.000000,8.000000,3.724650,3600
1979-08-09,0.000000,8.500000,8.000000,8.000000,3.724650,800
1979-08-10,0.000000,8.375000,7.875000,7.875000,3.666451,6400
1979-08-13,0.000000,8.375000,7.875000,7.875000,3.666451,2200
1979-08-14,0.000000,8.375000,7.875000,7.875000,3.666451,1400
1979-08-15,0.000000,8.375000,7.875000,7.875000,3.666451,1400
1979-08-16,0.000000,8.375000,7.875000,7.875000,3.666451,800
1979-08-17,0.000000,8.375000,7.875000,7.875000,3.666451,6600
1979-08-20,0.000000,8.375000,7.875000,7.875000,3.666451,1000
1979-08-21,0.000000,8.375000,7.875000,7.875000,3.666451,8600
1979-08-22,0.000000,8.375000,7.875000,7.875000,3.666451,5400
1979-08-23,0.000000,8.375000,7.875000,7.875000,3.666451,1200
1979-08-24,0.000000,8.375000,7.875000,7.875000,3.666451,3200
1979-08-27,7.875000,7.875000,7.875000,7.875000,3.666451,0
1979-08-28,0.000000,8.375000,7.875000,7.875000,3.666451,4000
1979-08-29,0.000000,8.375000,7.875000,7.875000,3.666451,6200
1979-08-30,0.000000,8.375000,7.875000,7.875000,3.666451,16000
1979-08-31,0.000000,8.375000,7.875000,7.875000,3.666451,15200
1979-09-04,0.000000,8.375000,7.875000,7.875000,3.666451,13600
1979-09-05,0.000000,8.250000,7.750000,7.750000,3.608254,3200
1979-09-06,0.000000,8.250000,7.750000,7.750000,3.608254,800
1979-09-07,0.000000,8.250000,7.750000,7.750000,3.608254,5600
1979-09-10,0.000000,8.250000,7.750000,7.750000,3.608254,47000
1979-09-11,0.000000,8.250000,7.750000,7.750000,3.608254,1800
1979-09-12,0.000000,8.250000,7.750000,7.750000,3.608254,10200
1979-09-13,0.000000,8.250000,7.750000,7.750000,3.608254,7800
1979-09-14,0.000000,8.125000,7.625000,7.625000,3.550057,14400
1979-09-17,0.000000,8.125000,7.625000,7.625000,3.550057,5800
1979-09-18,0.000000,8.000000,7.500000,7.500000,3.491858,4600
1979-09-19,0.000000,8.000000,7.500000,7.500000,3.491858,1000
1979-09-20,0.000000,8.000000,7.500000,7.500000,3.491858,6600
1979-09-21,0.000000,8.000000,7.500000,7.500000,3.491858,1800
1979-09-24,0.000000,8.000000,7.500000,7.500000,3.491858,6200
1979-09-25,0.000000,7.750000,7.250000,7.250000,3.375462,6400
1979-09-26,0.000000,7.750000,7.250000,7.250000,3.375462,8000
1979-09-27,0.000000,7.750000,7.250000,7.250000,3.375462,9600
1979-09-28,0.000000,7.750000,7.250000,7.250000,3.375462,4000
1979-10-01,0.000000,7.625000,7.125000,7.125000,3.317266,8000
1979-10-02,0.000000,7.750000,7.250000,7.250000,3.375462,2800
1979-10-03,0.000000,7.625000,7.125000,7.125000,3.317266,9200
1979-10-04,0.000000,7.625000,7.125000,7.125000,3.317266,13800
1979-10-05,0.000000,7.625000,7.125000,7.125000,3.317266,800
1979-10-08,0.000000,7.625000,7.125000,7.125000,3.317266,400
1979-10-09,0.000000,7.625000,7.125000,7.125000,3.317266,13400
1979-10-10,0.000000,7.500000,7.000000,7.000000,3.259068,11800
1979-10-11,0.000000,7.500000,7.000000,7.000000,3.259068,8800
1979-10-12,0.000000,7.500000,7.000000,7.000000,3.259068,7200
1979-10-15,0.000000,7.250000,6.750000,6.750000,3.142672,3400
1979-10-16,0.000000,7.125000,6.625000,6.625000,3.084475,10400
1979-10-17,0.000000,7.125000,6.625000,6.625000,3.084475,400
1979-10-18,0.000000,7.125000,6.625000,6.625000,3.084475,5000
1979-10-19,0.000000,6.750000,6.250000,6.250000,2.909882,6000
1979-10-22,0.000000,6.500000,6.000000,6.000000,2.793487,3200
1979-10-23,0.000000,6.500000,6.000000,6.000000,2.793487,5200
1979-10-24,0.000000,6.500000,6.000000,6.000000,2.793487,2400
1979-10-25,0.000000,6.375000,5.875000,5.875000,2.735288,13200
1979-10-26,0.000000,6.500000,6.000000,6.000000,2.793487,6400
1979-10-29,0.000000,6.500000,6.000000,6.000000,2.793487,2600
1979-10-30,0.000000,6.500000,6.000000,6.000000,2.793487,1800
1979-10-31,0.000000,6.500000,6.000000,6.000000,2.793487,7600
1979-11-01,0.000000,7.125000,6.625000,6.625000,3.084475,8800
1979-11-02,0.000000,7.250000,6.750000,6.750000,3.142672,5000
1979-11-05,0.000000,7.125000,6.625000,6.625000,3.084475,12200
1979-11-06,0.000000,6.750000,6.250000,6.250000,2.909882,7200
1979-11-07,0.000000,6.625000,6.125000,6.125000,2.851685,6600
1979-11-08,0.000000,6.625000,6.125000,6.125000,2.851685,3400
1979-11-09,0.000000,6.750000,6.250000,6.250000,2.909882,2800
1979-11-12,0.000000,6.875000,6.375000,6.375000,2.968078,1400
1979-11-13,0.000000,7.000000,6.500000,6.500000,3.026278,6800
1979-11-14,0.000000,7.000000,6.500000,6.500000,3.026278,3800
1979-11-15,0.000000,7.000000,6.500000,6.500000,3.026278,2800
1979-11-16,0.000000,7.000000,6.500000,6.500000,3.026278,800
1979-11-19,0.000000,7.000000,6.500000,6.500000,3.026278,14800
1979-11-20,0.000000,7.000000,6.500000,6.500000,3.026278,4400
1979-11-21,0.000000,7.000000,6.500000,6.500000,3.026278,6400
1979-11-23,0.000000,7.000000,6.500000,6.500000,3.026278,1400
1979-11-26,0.000000,7.375000,6.875000,6.875000,3.200870,12000
1979-11-27,0.000000,7.750000,7.250000,7.250000,3.375462,10000
1979-11-28,0.000000,8.000000,7.500000,7.500000,3.491858,5400
1979-11-29,0.000000,8.125000,7.625000,7.625000,3.550057,9800
